BRAND,FlashName,ID,CE,TYPE,SIZE,FlashID1,FlashID2,FlashID,MaxBlock,MaxPage,MaxSector,MaxZone,MaxBank,MaxPhyBlock,MaxLogBlock,BlockPerDie,RWCycle,6913RWCycle,6919RWCycle,BinFileName,BinFileNameLLF,DQSDelay,6913DQSDelay,DefWrite,DefRead,FMAutoECC,ECCClock,Driving,6913Driving,6921Driving,BBPercent1,BBPercent2,EnableBitECC,Enable12BitECC,DisableWriteCache,DisableReadStatus,Homogenous,ThreadNumber,OriginOSC,Toggle,ECCAllow,FlashCase,LoadTLC_FW,FullFirmwareBlock,EnableBCT,SLC_boundary,Sync,ReadRetryTable,FirmwarePage,LoadPattern_FW,LLFBLOCK,LLFBLOCK_ECC,InterceptUFI,FW_Enable_Toggle,ZoneShift,ShiftByte,SET_LC_enable ,LC_Value,for_DG,FlashDriving,FlashDriving2 ,InitValue_Enable,9023,9024,SLC_Path,SLC_Mode,1Ynm
Transcend,TCGSTBP-0S03*2,"0xEC,0xDE,0x98,0xDE,0x94,0xC5",2,TLC,16384,82,35,0x3C,2048,512,16,2,1,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,128,30,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TCGSTBP-0S04*2,"0xEC,0xDE,0x98,0xDE,0x94,0xC5",2,TLC,16384,82,36,0x3C,2048,512,16,2,1,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,128,30,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TCGSTBP-0S06*2,"0xEC,0xDE,0x98,0xDE,0x94,0xC5",2,TLC,16384,82,37,0x3C,2048,512,16,2,1,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,128,30,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Samsung,K9ADGD8U0M,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",1,TLC,16384,83,15,0x3C,2048,512,16,4,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TDGSTMP-0S04,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",1,TLC,16384,83,18,0x3C,2048,512,16,4,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TDGSTMP-0S06,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",1,TLC,16384,83,19,0x3C,2048,512,16,4,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TDGSTMP-0S03,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",1,TLC,16384,83,20,0x3C,2048,512,16,4,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Samsung,K9ADGD8U0M*2,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",2,TLC,32768,83,15,0x3C,2048,512,16,8,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TDGSTMP-0S04*2,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",2,TLC,32768,83,18,0x3C,2048,512,16,8,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TDGSTMP-0S06*2,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",2,TLC,32768,83,19,0x3C,2048,512,16,8,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TDGSTMP-0S03*2,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",2,TLC,32768,83,20,0x3C,2048,512,16,8,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Sandisk,SDTNQCAMA-016G,"0x45,0x4C,0xA8,0x92,0x76,0x57",1,TLC,16384,83,2,0x9C,1024,1032,16,1,1,2086,1980,-1,1,1,1,98_9C_7T2J.BIN,98_9C_7T2J_MP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x33,0x88,0x00,9,9,68,0,0,0,1,5,0,0,0,0,1,0,1,0,0,98_EX3TABLE_V2.BIN,0xFF,0,128,30,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TDGDT1P-0S03,"0x45,0x4C,0xA8,0x92,0x76,0x57",1,TLC,16384,83,7,0x9C,1024,1032,16,1,1,2086,1980,-1,1,1,1,98_9C_7T2J.BIN,98_9C_7T2J_MP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x33,0x88,0x00,9,9,68,0,0,0,1,5,0,0,0,0,1,0,1,0,0,98_EX3TABLE_V2.BIN,0xFF,0,128,30,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TFGSTMP-1D03,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",2,TLC,32768,84,9,0x3C,2048,512,16,8,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TFGSTMP-1D04,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",2,TLC,32768,84,10,0x3C,2048,512,16,8,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Transcend,TFGSTMP-1D06,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",2,TLC,32768,84,11,0x3C,2048,512,16,8,4,2048,1900,-1,0x03,0x03,1,98_ADG.BIN,98_ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x09,0x0B,0x0C,0x0D,0x0E,0x0F,0x10,0x11,0x12,0x13,0x14,0x15,0x16,0x17,0x18",0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x00,0x00,0x02,XX,0,0
Sandisk,SDTNQCAMA-008G,"0x45,0xDE,0x98,0x92,0x72,0x57",1,TLC,8192,82,3,0x8C,2048,516,16,1,1,2084,2018,-1,0x03,0x03,1,98_8C_EX3.BIN,98_8C_EX3_MP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,68,0,0,0,1,5,0,0,0,0,1,0,1,0,0,98_EX3TABLE_V2.BIN,0xFF,0,128,30,1,0,0,0xFF,0x51,0x59,0,0,0,0x00,0x00,0x02,XX,0,0
Micron,MT29F32G08CBADA,"0x2C,0x44,0x44,0x4B,0xA9,0x00",1,MLC,4096,81,9,0x62,2048,512,16,1,1,2048,1920,1064,1,1,1,98_84_L74SDP_15.BIN,98_84_L74SDP_15.BIN,0x13,0x03,0x00,0x00,0xAC,0x80,0x00,0x88,0x00,6.5,6.5,44,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x00,0x00,0x02,XX,0,0
Sandisk,SDTNRGAMA-008G,"0x45,0xDE,0x94,0x93,0x76,0x50",1,MLC,8192,82,6,0x62,2048,512,32,1,1,2048,2018,1058,0x03,0x03,1,98_28_SDMLC256_TP_1ynm.BIN,98_28_SDMLC256_TP_1ynm.BIN,0x13,0x03,0x00,0x00,0xAC,0x80,0x00,0x88,0x00,6.5,6.5,44,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x06,0x07,0x0A,0x0B,0x0E,0x0F,0x12,0x13,0x16,0x17,0x1A,0x1B,0x1E,0x1F,0x22,0x23,0x26,0x27",0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x00,0x00,0x02,XX,0,0
Transcend,THGSTMP-1Q06,"0xEC,0x3C,0xE9,0xDE,0x88,0xC5",2,TLC,65536,85,2,0x41,2048,1024,16,4,2,2048,1900,-1,0x03,0x03,1,98_41_K9ADG.BIN,98_41_K9ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x22,0x88,0x44,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,THGSTMP-1Q06*2,"0xEC,0x3C,0xE9,0xDE,0x88,0xC5",4,TLC,131072,85,2,0x41,2048,1024,16,8,2,2048,1900,-1,0x03,0x03,1,98_41_K9ADG.BIN,98_41_K9ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x22,0x88,0x44,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Hynix,H27UCG8T2BTR,"0xAD,0xDE,0x94,0xEB,0x74,0x44",1,MLC,8192,82,7,0x62,8192,512,32,1,1,2048,980,1066,1,1,0,98_96_HY256MLC_16K.BIN,98_96_HY256MLC_16K.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,44,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0xFF,"0x02,0x03,0x04,0x05,0x06,0x07,0x0C,0x0D,0x0E,0x0F,0x14,0x15,0x16,0x17,0x1C,0x1D",0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TDGMMDI-0S04,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,21,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Micron,MT29F64G08CBAAA,"0x2C,0x88,0x04,0x4B,0x00,0x00",1,MLC,8192,82,4,0x62,2048,512,16,1,1,2048,1920,-1,1,1,1,98_84_L74SDP_16.BIN,98_84_L74SDP_16.BIN,0x13,0x03,0x00,0x00,0xAC,0x80,0x00,0x88,0x00,6.5,6.5,24,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TFGSTMP-1D03*2,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",4,TLC,65536,84,9,0x41,2048,1024,16,4,1,2048,1900,-1,0x03,0x03,1,98_41_K9ADG.BIN,98_41_K9ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x22,0x88,0x44,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TFGSTMP-1D04*2,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",4,TLC,65536,84,10,0x41,2048,1024,16,4,1,2048,1900,-1,0x03,0x03,1,98_41_K9ADG.BIN,98_41_K9ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x22,0x88,0x44,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TFGSTMP-1D06*2,"0xEC,0x1A,0xA8,0xDE,0x88,0xC5",4,TLC,65536,84,11,0x41,2048,1024,16,4,1,2048,1900,-1,0x03,0x03,1,98_41_K9ADG.BIN,98_41_K9ADG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x22,0x88,0x44,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TDGMMEP-0S04,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,22,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Samsung,K9KBG08U1M-HCB,"0xEC,0xD5,0x10,0x6A,0x54,0x00",2,SLC,4096,81,21,0x08,2048,128,16,2,1,2048,2018,-1,0x03,0x03,1,98_42_K9FAG.BIN,98_42_K9FAG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x11,0x88,0x00,5,5,44,0,1,0,1,6,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0,0,0,0,0,0x00,0x00,0x02,XX,0,0
Transcend,TFGMMDI-1D04,"0x2C,0x84,0x64,0x3C,0xA5,0x00",2,MLC,32768,84,12,0x88,2048,1024,32,1,1,2048,1920,-1,1,1,1,98_95_L85_DDP.BIN,98_95_L85_DDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TFGMMEP-1D04,"0x2C,0x84,0x64,0x3C,0xA5,0x00",2,MLC,32768,84,13,0x88,2048,1024,32,1,1,2048,1920,-1,1,1,1,98_95_L85_DDP.BIN,98_95_L85_DDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TFGMMDI-1D04*2,"0x2C,0x84,0x64,0x3C,0xA5,0x00",4,MLC,65536,84,12,0x88,2048,1024,32,2,1,2048,1920,-1,1,1,1,98_95_L85_DDP.BIN,98_95_L85_DDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TFGMMEP-1D04*2,"0x2C,0x84,0x64,0x3C,0xA5,0x00",4,MLC,65536,84,13,0x88,2048,1024,32,2,1,2048,1920,-1,1,1,1,98_95_L85_DDP.BIN,98_95_L85_DDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TBGSTDP-0S03,"0xEC,0xD7,0x98,0xDE,0x94,0xC5",1,TLC,4096,81,51,0x3C,2048,512,16,1,1,2048,1900,1071,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TBGSTDP-0S04,"0xEC,0xD7,0x98,0xDE,0x94,0xC5",1,TLC,4096,81,52,0x3C,2048,512,16,1,1,2048,1900,1071,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TBGSTDP-0S06,"0xEC,0xD7,0x98,0xDE,0x94,0xC5",1,TLC,4096,81,53,0x3C,2048,512,16,1,1,2048,1900,1071,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TBGSTDP-0S03*2,"0xEC,0xD7,0x98,0xDE,0x94,0xC5",2,TLC,8192,81,51,0x3C,2048,512,16,2,1,2048,1900,1071,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TBGSTDP-0S04*2,"0xEC,0xD7,0x98,0xDE,0x94,0xC5",2,TLC,8192,81,52,0x3C,2048,512,16,2,1,2048,1900,1071,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Transcend,TBGSTDP-0S06*2,"0xEC,0xD7,0x98,0xDE,0x94,0xC5",2,TLC,8192,81,53,0x3C,2048,512,16,2,1,2048,1900,1071,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Micron,MT29F64G08CBABA*2,"0x2C,0x64,0x44,0x4B,0xA9,0x00",2,MLC,16384,82,6,0x62,2048,512,16,2,1,2048,1920,-1,0x03,0x03,1,98_84_L74SDP.BIN,98_84_L74SDP.BIN,0x13,0x03,0x00,0x00,0xAC,0x80,0x00,0x88,0x00,6.5,6.5,44,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x00,0x00,0x02,XX,0,0
Transcend,TDGSTBP-1D03,"0xEC,0xDE,0x98,0xDE,0x94,0xC5",2,TLC,16384,83,23,0x3C,2048,512,16,2,1,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Micron,MT29F128G08CBEAB,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,7,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Micron,MT29F256G08CEEAB,"0x2C,0x84,0x64,0x3C,0xA5,0x00",2,MLC,32768,84,4,0x88,2048,1024,32,1,1,2048,1920,-1,1,1,1,98_95_L85_DDP.BIN,98_95_L85_DDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Micron,MT29F256G08CEEAB*2,"0x2C,0x84,0x64,0x3C,0xA5,0x00",4,MLC,65536,84,4,0x88,2048,1024,32,2,1,2048,1920,-1,1,1,1,98_95_L85_DDP.BIN,98_95_L85_DDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TFGSTBP-1Q06,"0xEC,0x3A,0xD9,0xDE,0x94,0xC5",2,TLC,32768,84,14,0x3C,2048,512,16,4,2,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x22,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,1,"0x00,0x20,0x40,0x60,0x40,0x50,0x60,0x70,0x80,0x90,0xA0,0xB0,0xC0,0xD0,0xE0,0xF0",0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
Micron,NW629,"0x2C,0x84,0x64,0x3C,0xA5,0x00",1,MLC,16384,83,8,0x87,1024,1024,32,1,1,1024,976,-1,1,1,1,98_94_L85_SDP.BIN,98_94_L85_SDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Micron,NW544,"0x2C,0x84,0x64,0x3C,0xA5,0x00",2,MLC,32768,84,5,0x88,2048,1024,32,1,1,2048,1920,-1,1,1,1,98_95_L85_DDP.BIN,98_95_L85_DDP.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,6.5,6.5,40,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,0,0,0x51,0x70,0x02,XX,0,0
Transcend,TDGSTBP-1D04,"0xEC,0xDE,0x98,0xDE,0x94,0xC5",2,TLC,16384,83,24,0x3C,2048,512,16,2,1,2048,1900,-1,0x03,0x03,1,98_3F_K9ACG.BIN,98_3F_K9ACG_LLF.BIN,0x13,0x03,0xFF,0xFF,0xFF,0xFF,0x00,0x88,0x00,9,9,72,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0xFF,0xFF,0,0,0,1,0,0,0xFF,0x51,0x59,0,4,2,0x51,0x70,0x02,XX,0,0
